DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
leviarnon1,37,1683980184,112358,01:52.358,22764,53842,35752,00:22.764,00:53.842,00:35.752
johnny aberzel,68,1683834717,112387,01:52.387,24718,51349,36320,00:24.718,00:51.349,00:36.320
johnny aberzel,49,1683832283,112407,01:52.407,24814,49739,37854,00:24.814,00:49.739,00:37.854
yossi7385,13,1683958518,112420,01:52.420,25624,50765,36031,00:25.624,00:50.765,00:36.031
Yuval Rosen,147,1684053217,112429,01:52.429,32878,46859,32692,00:32.878,00:46.859,00:32.692
Amnon Etz,79,1683974574,112452,01:52.452,24647,51202,36603,00:24.647,00:51.202,00:36.603
E.vaturi,129,1684009070,112485,01:52.485,26535,49153,36797,00:26.535,00:49.153,00:36.797
DoronV,14,1683754344,112487,01:52.487,24629,50153,37705,00:24.629,00:50.153,00:37.705
yarimalk23,64,1683894185,112488,01:52.488,33009,46768,32711,00:33.009,00:46.768,00:32.711
Stav Mesika,22,1683907451,112514,01:52.514,23968,52065,36481,00:23.968,00:52.065,00:36.481
Amnon Etz,114,1684001053,112517,01:52.517,27791,49275,35451,00:27.791,00:49.275,00:35.451
tomerventura,14,1684010693,112519,01:52.519,29197,49342,33980,00:29.197,00:49.342,00:33.980
U.V,10,1684004243,112557,01:52.557,27678,49932,34947,00:27.678,00:49.932,00:34.947
Amnon Etz,95,1683985617,112565,01:52.565,23537,54297,34731,00:23.537,00:54.297,00:34.731
E.vaturi,73,1683897492,112566,01:52.566,25130,49194,38242,00:25.130,00:49.194,00:38.242
E.vaturi,76,1683897833,112575,01:52.575,24253,48519,39803,00:24.253,00:48.519,00:39.803
ilaishimony1,2,1683888133,112578,01:52.578,26196,49342,37040,00:26.196,00:49.342,00:37.040
ilaishimony1,70,1683915241,112580,01:52.580,24484,47398,40698,00:24.484,00:47.398,00:40.698
Jonathan Gutman,29,1683914209,112585,01:52.585,25942,50405,36238,00:25.942,00:50.405,00:36.238
Boris Fr,20,1683829497,112588,01:52.588,25490,51660,35438,00:25.490,00:51.660,00:35.438
DoronV,6,1683753377,112589,01:52.589,25339,49828,37422,00:25.339,00:49.828,00:37.422
Jonathan Gutman,23,1683912054,112593,01:52.593,25940,49780,36873,00:25.940,00:49.780,00:36.873
Jonathan Gutman,21,1683911828,112594,01:52.594,26729,50022,35843,00:26.729,00:50.022,00:35.843
Yoni Goldberg,10,1683841266,112620,01:52.620,28569,49184,34867,00:28.569,00:49.184,00:34.867
itziksamurai1,31,1683913882,112643,01:52.643,25127,52340,35176,00:25.127,00:52.340,00:35.176
E.vaturi,104,1683983547,112670,01:52.670,25110,49985,37575,00:25.110,00:49.985,00:37.575
Stav Mesika,21,1683907338,112696,01:52.696,25054,50544,37098,00:25.054,00:50.544,00:37.098
E.vaturi,57,1683890866,112705,01:52.705,24599,50774,37332,00:24.599,00:50.774,00:37.332
serbansim,9,1683878617,112726,01:52.726,25660,51377,35689,00:25.660,00:51.377,00:35.689
yarimalk23,10,1683760441,112735,01:52.735,22470,56780,33485,00:22.470,00:56.780,00:33.485
serbansim,58,1683963675,112735,01:52.735,30106,49135,33494,00:30.106,00:49.135,00:33.494
johnny aberzel,137,1683894689,112769,01:52.769,28305,49716,34748,00:28.305,00:49.716,00:34.748
Jonathan Gutman,15,1683910699,112776,01:52.776,25871,50023,36882,00:25.871,00:50.023,00:36.882
ilaishimony1,59,1683913803,112780,01:52.780,27761,51489,33530,00:27.761,00:51.489,00:33.530
serbansim,85,1684088197,112789,01:52.789,23122,55674,33993,00:23.122,00:55.674,00:33.993
johnny aberzel,88,1683837739,112793,01:52.793,24269,48762,39762,00:24.269,00:48.762,00:39.762
yarin levi,17,1683824490,112798,01:52.798,23748,48181,40869,00:23.748,00:48.181,00:40.869
Rako,3,1683748277,112803,01:52.803,24904,50657,37242,00:24.904,00:50.657,00:37.242
OmriF,7,1683750781,112839,01:52.839,24585,51002,37252,00:24.585,00:51.002,00:37.252
Boris Fr,61,1683835107,112853,01:52.853,24442,49648,38763,00:24.442,00:49.648,00:38.763
MADr1v3r,37,1684085696,112871,01:52.871,23988,49873,39010,00:23.988,00:49.873,00:39.010
E.vaturi,100,1683982995,112876,01:52.876,24793,51548,36535,00:24.793,00:51.548,00:36.535
OmriF,352,1684088005,112877,01:52.877,23107,46769,43001,00:23.107,00:46.769,00:43.001
Boris Fr,35,1683832019,112880,01:52.880,24671,50558,37651,00:24.671,00:50.558,00:37.651
E.vaturi,45,1683837281,112884,01:52.884,24549,49909,38426,00:24.549,00:49.909,00:38.426
OmriF,319,1683966521,112884,01:52.884,32171,47161,33552,00:32.171,00:47.161,00:33.552
serbansim,64,1683964333,112898,01:52.898,23047,52974,36877,00:23.047,00:52.974,00:36.877
johnny aberzel,64,1683834115,112912,01:52.912,23569,50963,38380,00:23.569,00:50.963,00:38.380
Amnon Etz,45,1683847362,112929,01:52.929,24864,49499,38566,00:24.864,00:49.499,00:38.566
OmriF,343,1683970093,112943,01:52.943,30117,48896,33930,00:30.117,00:48.896,00:33.930
ilaishimony1,139,1684002371,112955,01:52.955,24683,47242,41030,00:24.683,00:47.242,00:41.030
U.V,52,1684013616,112967,01:52.967,22644,47542,42781,00:22.644,00:47.542,00:42.781
johnny aberzel,102,1683874929,112967,01:52.967,23930,53249,35788,00:23.930,00:53.249,00:35.788
Boris Fr,26,1683830350,112979,01:52.979,25180,50683,37116,00:25.180,00:50.683,00:37.116
E.vaturi,133,1684009520,112982,01:52.982,23586,53680,35716,00:23.586,00:53.680,00:35.716
IMRACING R16,5,1683798525,112989,01:52.989,24451,49999,38539,00:24.451,00:49.999,00:38.539
yarimalk23,79,1683903639,113005,01:53.005,22213,57861,32931,00:22.213,00:57.861,00:32.931
Amnon Etz,16,1683832138,113007,01:53.007,24573,51704,36730,00:24.573,00:51.704,00:36.730
johnny aberzel,75,1683836128,113022,01:53.022,24736,49334,38952,00:24.736,00:49.334,00:38.952
Bruh2006,37,1683970041,113037,01:53.037,31002,48240,33795,00:31.002,00:48.240,00:33.795
yarimalk23,7,1683760019,113039,01:53.039,29623,49001,34415,00:29.623,00:49.001,00:34.415
BrAiT_Man,6,1684093988,113050,01:53.050,23271,55484,34295,00:23.271,00:55.484,00:34.295
yossi7385,10,1683958104,113069,01:53.069,25198,51358,36513,00:25.198,00:51.358,00:36.513
SHAKED,11,1683825571,113083,01:53.083,23384,55998,33701,00:23.384,00:55.998,00:33.701
johnny aberzel,122,1683877768,113098,01:53.098,26937,49400,36761,00:26.937,00:49.400,00:36.761
yarimalk23,15,1683760997,113123,01:53.123,31151,48754,33218,00:31.151,00:48.754,00:33.218
johnny aberzel,61,1683833770,113127,01:53.127,24963,49680,38484,00:24.963,00:49.680,00:38.484
yossi7385,9,1683957991,113156,01:53.156,25753,50998,36405,00:25.753,00:50.998,00:36.405
Amnon Etz,98,1683986104,113158,01:53.158,26537,51206,35415,00:26.537,00:51.206,00:35.415
e30misha,24,1683802387,113190,01:53.190,22542,55858,34790,00:22.542,00:55.858,00:34.790
Jonathan Gutman,28,1683914096,113214,01:53.214,25414,52015,35785,00:25.414,00:52.015,00:35.785
johnny aberzel,69,1683834830,113225,01:53.225,23698,49145,40382,00:23.698,00:49.145,00:40.382
DoronV,63,1683960756,113243,01:53.243,23423,54613,35207,00:23.423,00:54.613,00:35.207
yarin levi,7,1683821500,113252,01:53.252,23248,49081,40923,00:23.248,00:49.081,00:40.923
Elad Levy,34,1683832380,113267,01:53.267,32051,46715,34501,00:32.051,00:46.715,00:34.501
yarin levi,30,1683826471,113277,01:53.277,23402,55742,34133,00:23.402,00:55.742,00:34.133
E.vaturi,15,1683750481,113291,01:53.291,24660,51137,37494,00:24.660,00:51.137,00:37.494
E.vaturi,70,1683897144,113315,01:53.315,24715,51763,36837,00:24.715,00:51.763,00:36.837
Sagy,20,1683835780,113323,01:53.323,28169,48889,36265,00:28.169,00:48.889,00:36.265
yarimalk23,125,1683934092,113323,01:53.323,22081,58338,32904,00:22.081,00:58.338,00:32.904
Daniel Lerman,33,1683833281,113324,01:53.324,22627,46476,44221,00:22.627,00:46.476,00:44.221
johnny aberzel,93,1683873865,113336,01:53.336,23863,52430,37043,00:23.863,00:52.430,00:37.043
Yoni Goldberg,4,1683840563,113339,01:53.339,28141,50058,35140,00:28.141,00:50.058,00:35.140
OmriF,403,1684096520,113361,01:53.361,22955,46778,43628,00:22.955,00:46.778,00:43.628
Talsha Widebody (Tal),13,1684086861,113376,01:53.376,30472,48289,34615,00:30.472,00:48.289,00:34.615
Boris Fr,25,1683830237,113393,01:53.393,25230,51457,36706,00:25.230,00:51.457,00:36.706
E.vaturi,35,1683836123,113402,01:53.402,25036,50809,37557,00:25.036,00:50.809,00:37.557
yarimalk23,147,1684008031,113408,01:53.408,30343,49883,33182,00:30.343,00:49.883,00:33.182
Amnon Etz,26,1683841000,113413,01:53.413,24993,50813,37607,00:24.993,00:50.813,00:37.607
yarin levi,63,1684094025,113414,01:53.414,22685,48722,42007,00:22.685,00:48.722,00:42.007
yossi7385,3,1683909651,113417,01:53.417,25488,51299,36630,00:25.488,00:51.299,00:36.630
Amnon Etz,97,1683985991,113434,01:53.434,23978,54415,35041,00:23.978,00:54.415,00:35.041
OmriF,281,1683909188,113437,01:53.437,22884,47960,42593,00:22.884,00:47.960,00:42.593
OmriF,151,1683883941,113439,01:53.439,22921,47929,42589,00:22.921,00:47.929,00:42.589
Amnon Etz,32,1683841900,113446,01:53.446,26088,50624,36734,00:26.088,00:50.624,00:36.734
johnny aberzel,14,1683822521,113478,01:53.478,26474,50338,36666,00:26.474,00:50.338,00:36.666
OmriF,34,1683829006,113479,01:53.479,23470,52308,37701,00:23.470,00:52.308,00:37.701
MADr1v3r,15,1684081009,113482,01:53.482,24895,51363,37224,00:24.895,00:51.363,00:37.224
A.C,124,1684094765,113499,01:53.499,28552,51777,33170,00:28.552,00:51.777,00:33.170
IMRACING R9,7,1683803861,113500,01:53.500,23135,48484,41881,00:23.135,00:48.484,00:41.881
ilaishimony1,130,1684001402,113516,01:53.516,31751,47993,33772,00:31.751,00:47.993,00:33.772
Jonathan Gutman,22,1683911941,113531,01:53.531,25408,50314,37809,00:25.408,00:50.314,00:37.809
OmriF,154,1683885163,113532,01:53.532,22969,55733,34830,00:22.969,00:55.733,00:34.830
E.vaturi,47,1683837521,113544,01:53.544,24749,52174,36621,00:24.749,00:52.174,00:36.621
ilaishimony1,149,1684003454,113549,01:53.549,33841,46418,33290,00:33.841,00:46.418,00:33.290
Talsha Widebody (Tal),7,1684086117,113574,01:53.574,22732,55409,35433,00:22.732,00:55.409,00:35.433
Bruh2006,16,1683896452,113577,01:53.577,29490,49733,34354,00:29.490,00:49.733,00:34.354
DoronV,44,1683898251,113578,01:53.578,26858,51255,35465,00:26.858,00:51.255,00:35.465
OmriF,108,1683841853,113578,01:53.578,23141,48861,41576,00:23.141,00:48.861,00:41.576
U.V,5,1684002598,113582,01:53.582,26332,49666,37584,00:26.332,00:49.666,00:37.584
Dor Sapir,201,1684082545,113618,01:53.618,22484,46926,44208,00:22.484,00:46.926,00:44.208
johnny aberzel,32,1683829247,113628,01:53.628,25274,49545,38809,00:25.274,00:49.545,00:38.809
A.C,76,1683921136,113649,01:53.649,33027,47182,33440,00:33.027,00:47.182,00:33.440
OmriF,256,1683905612,113651,01:53.651,22513,47371,43767,00:22.513,00:47.371,00:43.767
ItamarS3,29,1684007834,113661,01:53.661,22792,55390,35479,00:22.792,00:55.390,00:35.479
Jonathan Gutman,45,1684081096,113709,01:53.709,29360,49681,34668,00:29.360,00:49.681,00:34.668
OmriF,376,1684092462,113725,01:53.725,23451,56681,33593,00:23.451,00:56.681,00:33.593
Amnon Etz,117,1684001383,113739,01:53.739,30417,48672,34650,00:30.417,00:48.672,00:34.650
yarin levi,56,1684093195,113744,01:53.744,23042,47701,43001,00:23.042,00:47.701,00:43.001
yarin levi,55,1684093082,113747,01:53.747,25565,51751,36431,00:25.565,00:51.751,00:36.431
leviarnon1,67,1683983790,113755,01:53.755,22517,51737,39501,00:22.517,00:51.737,00:39.501
Idan M,8,1683823576,113761,01:53.761,25872,51867,36022,00:25.872,00:51.867,00:36.022
johnny aberzel,100,1683874697,113788,01:53.788,23496,49815,40477,00:23.496,00:49.815,00:40.477
A.C,89,1684090371,113793,01:53.793,24665,49635,39493,00:24.665,00:49.635,00:39.493
Dor Sapir,13,1683753263,113794,01:53.794,26224,49505,38065,00:26.224,00:49.505,00:38.065
Dor Sapir,18,1683753833,113794,01:53.794,24374,54801,34619,00:24.374,00:54.801,00:34.619
Landzer,6,1683750034,113814,01:53.814,25636,51187,36991,00:25.636,00:51.187,00:36.991
serbansim,7,1683834053,113818,01:53.818,24745,51250,37823,00:24.745,00:51.250,00:37.823
Amnon Etz,70,1683921018,113831,01:53.831,24120,52312,37399,00:24.120,00:52.312,00:37.399
E.vaturi,40,1683836694,113838,01:53.838,24499,50926,38413,00:24.499,00:50.926,00:38.413
serbansim,11,1683878850,113851,01:53.851,24985,53402,35464,00:24.985,00:53.402,00:35.464
johnny aberzel,52,1683832624,113853,01:53.853,27885,50265,35703,00:27.885,00:50.265,00:35.703
leviarnon1,64,1683983440,113853,01:53.853,22593,58162,33098,00:22.593,00:58.162,00:33.098
E.vaturi,82,1683898539,113867,01:53.867,24205,49689,39973,00:24.205,00:49.689,00:39.973
Amnon Etz,51,1683848102,113918,01:53.918,25061,50445,38412,00:25.061,00:50.445,00:38.412
johnny aberzel,26,1683828508,113921,01:53.921,25514,51085,37322,00:25.514,00:51.085,00:37.322
DoronV,81,1683963132,113928,01:53.928,28990,49775,35163,00:28.990,00:49.775,00:35.163
leviarnon1,11,1683825690,113931,01:53.931,30546,48145,35240,00:30.546,00:48.145,00:35.240
leviarnon1,111,1684097968,113933,01:53.933,22786,57906,33241,00:22.786,00:57.906,00:33.241
A.C,38,1683910340,113936,01:53.936,28733,49060,36143,00:28.733,00:49.060,00:36.143
E.vaturi,61,1683891329,113946,01:53.946,24292,53964,35690,00:24.292,00:53.964,00:35.690
OmriF,24,1683753798,113953,01:53.953,23076,49378,41499,00:23.076,00:49.378,00:41.499
ItamarS3,40,1684009225,113958,01:53.958,23494,47975,42489,00:23.494,00:47.975,00:42.489
OmriF,29,1683754389,113960,01:53.960,24046,53690,36224,00:24.046,00:53.690,00:36.224
ItamarS3,2,1683942689,113986,01:53.986,28243,48663,37080,00:28.243,00:48.663,00:37.080
OmriF,234,1683897383,113987,01:53.987,22885,56754,34348,00:22.885,00:56.754,00:34.348
tomerventura,8,1684009732,113990,01:53.990,23181,55845,34964,00:23.181,00:55.845,00:34.964
DoronV,80,1683962870,114039,01:54.039,30163,48564,35312,00:30.163,00:48.564,00:35.312
ilaishimony1,147,1684003238,114042,01:54.042,22363,58703,32976,00:22.363,00:58.703,00:32.976
U.V,46,1684012904,114051,01:54.051,22975,53613,37463,00:22.975,00:53.613,00:37.463
johnny aberzel,95,1683874101,114061,01:54.061,24038,51391,38632,00:24.038,00:51.391,00:38.632
ilaishimony1,114,1683999555,114071,01:54.071,32032,47632,34407,00:32.032,00:47.632,00:34.407
Amnon Etz,156,1684079488,114073,01:54.073,29676,48870,35527,00:29.676,00:48.870,00:35.527
SHAKED,19,1683826599,114077,01:54.077,23380,51291,39406,00:23.380,00:51.291,00:39.406
E.vaturi,24,1683832250,114112,01:54.112,25917,51574,36621,00:25.917,00:51.574,00:36.621
Yuval Rosen,116,1684047875,114123,01:54.123,23042,58635,32446,00:23.042,00:58.635,00:32.446
ItamarS3,89,1684095093,114135,01:54.135,30695,49438,34002,00:30.695,00:49.438,00:34.002
ShimiC,3,1683908457,114160,01:54.160,24691,51538,37931,00:24.691,00:51.538,00:37.931
ItamarS3,51,1684010510,114162,01:54.162,22933,54527,36702,00:22.933,00:54.527,00:36.702
IMRACING R16,37,1683809768,114172,01:54.172,26656,53140,34376,00:26.656,00:53.140,00:34.376
Amnon Etz,17,1683832252,114200,01:54.200,24794,52178,37228,00:24.794,00:52.178,00:37.228
E.vaturi,22,1683832012,114201,01:54.201,25173,49936,39092,00:25.173,00:49.936,00:39.092
Stav Mesika,19,1683907115,114218,01:54.218,28579,49783,35856,00:28.579,00:49.783,00:35.856
Ben Cohen,21,1683887303,114233,01:54.233,25849,51584,36800,00:25.849,00:51.584,00:36.800
OmriF,394,1684095531,114256,01:54.256,33305,46954,33997,00:33.305,00:46.954,00:33.997
BrAiT_Man,3,1684093120,114260,01:54.260,23374,56038,34848,00:23.374,00:56.038,00:34.848
ilaishimony1,183,1684009442,114277,01:54.277,33065,47615,33597,00:33.065,00:47.615,00:33.597
OmriF,35,1683829120,114279,01:54.279,23793,55493,34993,00:23.793,00:55.493,00:34.993
IMRACING R9,8,1683803976,114287,01:54.287,22852,47956,43479,00:22.852,00:47.956,00:43.479
DoronV,4,1683750511,114299,01:54.299,26050,51466,36783,00:26.050,00:51.466,00:36.783
OmriF,184,1683889170,114326,01:54.326,23044,53820,37462,00:23.044,00:53.820,00:37.462
serbansim,19,1683879759,114329,01:54.329,24168,49117,41044,00:24.168,00:49.117,00:41.044
Daniel Lerman,54,1683894908,114329,01:54.329,22313,46418,45598,00:22.313,00:46.418,00:45.598
Yoni Goldberg,13,1683841617,114346,01:54.346,22766,49424,42156,00:22.766,00:49.424,00:42.156
DoronV,3,1683750397,114348,01:54.348,25117,52033,37198,00:25.117,00:52.033,00:37.198
DoronV,22,1683831886,114359,01:54.359,27055,50031,37273,00:27.055,00:50.031,00:37.273
ItamarS3,25,1684007390,114359,01:54.359,32378,47988,33993,00:32.378,00:47.988,00:33.993
Dor Sapir,5,1683752269,114364,01:54.364,29647,50139,34578,00:29.647,00:50.139,00:34.578
yarimalk23,56,1683845041,114366,01:54.366,33118,48253,32995,00:33.118,00:48.253,00:32.995
DoronV,78,1683962544,114373,01:54.373,31479,47501,35393,00:31.479,00:47.501,00:35.393
A972K,23,1684020617,114374,01:54.374,28794,48514,37066,00:28.794,00:48.514,00:37.066
E.vaturi,49,1683837756,114386,01:54.386,25134,52164,37088,00:25.134,00:52.164,00:37.088
MADr1v3r,84,1684094007,114401,01:54.401,23600,49906,40895,00:23.600,00:49.906,00:40.895
DoronV,57,1683960090,114409,01:54.409,23945,55089,35375,00:23.945,00:55.089,00:35.375
Ido,27,1683908432,114440,01:54.440,32194,47353,34893,00:32.194,00:47.353,00:34.893
Dor Sapir,15,1683753488,114446,01:54.446,24595,54401,35450,00:24.595,00:54.401,00:35.450
johnny aberzel,111,1683876222,114465,01:54.465,23889,49409,41167,00:23.889,00:49.409,00:41.167
ItamarS3,6,1683943123,114487,01:54.487,23753,53803,36931,00:23.753,00:53.803,00:36.931
leviarnon1,85,1684095125,114489,01:54.489,24732,55323,34434,00:24.732,00:55.323,00:34.434
OmriF,194,1683890747,114512,01:54.512,22825,57524,34163,00:22.825,00:57.524,00:34.163
OmriF,304,1683964867,114518,01:54.518,22714,47462,44342,00:22.714,00:47.462,00:44.342
ShimiC,5,1683908708,114534,01:54.534,26891,49645,37998,00:26.891,00:49.645,00:37.998
Dor Sapir,21,1683754176,114536,01:54.536,27304,48951,38281,00:27.304,00:48.951,00:38.281
OmriF,191,1683890252,114543,01:54.543,23328,57334,33881,00:23.328,00:57.334,00:33.881
leviarnon1,84,1684095011,114561,01:54.561,22544,48821,43196,00:22.544,00:48.821,00:43.196
yarin levi,45,1683963647,114563,01:54.563,26444,50139,37980,00:26.444,00:50.139,00:37.980
johnny aberzel,85,1683837396,114571,01:54.571,30723,48712,35136,00:30.723,00:48.712,00:35.136
MADr1v3r,17,1684081244,114603,01:54.603,24589,52745,37269,00:24.589,00:52.745,00:37.269
Jonathan Gutman,7,1683909719,114607,01:54.607,25588,52060,36959,00:25.588,00:52.060,00:36.959
Amnon Etz,3,1683829204,114623,01:54.623,24034,53069,37520,00:24.034,00:53.069,00:37.520
E.vaturi,12,1683750127,114627,01:54.627,24874,51291,38462,00:24.874,00:51.291,00:38.462
ilaishimony1,110,1683999121,114647,01:54.647,22938,49932,41777,00:22.938,00:49.932,00:41.777
ilaishimony1,170,1684007370,114647,01:54.647,24000,46930,43717,00,00:46.930,00:43.717
OmriF,84,1683838440,114654,01:54.654,23106,47898,43650,00:23.106,00:47.898,00:43.650
E.vaturi,20,1683831422,114658,01:54.658,25482,51362,37814,00:25.482,00:51.362,00:37.814
Rako,14,1683750069,114664,01:54.664,26478,52312,35874,00:26.478,00:52.312,00:35.874
OmriF,227,1683896197,114668,01:54.668,24326,56494,33848,00:24.326,00:56.494,00:33.848
OmriF,338,1683969406,114675,01:54.675,22739,46918,45018,00:22.739,00:46.918,00:45.018
OmriF,288,1683963133,114697,01:54.697,28364,50104,36229,00:28.364,00:50.104,00:36.229
A.C,49,1683918114,114729,01:54.729,29219,49586,35924,00:29.219,00:49.586,00:35.924
Amnon Etz,120,1684002221,114732,01:54.732,25605,53289,35838,00:25.605,00:53.289,00:35.838
E.vaturi,69,1683897031,114760,01:54.760,24895,49477,40388,00:24.895,00:49.477,00:40.388
Amnon Etz,111,1683991789,114771,01:54.771,23501,56705,34565,00:23.501,00:56.705,00:34.565
leviarnon1,95,1684096194,114778,01:54.778,28572,52722,33484,00:28.572,00:52.722,00:33.484
DoronV,62,1683960643,114781,01:54.781,30708,49229,34844,00:30.708,00:49.229,00:34.844
serbansim,12,1683878965,114783,01:54.783,24440,49874,40469,00:24.440,00:49.874,00:40.469
johnny aberzel,6,1683821484,114796,01:54.796,26294,52461,36041,00:26.294,00:52.461,00:36.041
Dor Sapir,2,1683751723,114805,01:54.805,25196,51881,37728,00:25.196,00:51.881,00:37.728
Amnon Etz,68,1683886305,114817,01:54.817,25496,51193,38128,00:25.496,00:51.193,00:38.128
OmriF,166,1683886661,114832,01:54.832,22992,47834,44006,00:22.992,00:47.834,00:44.006
Boris Fr,13,1683828508,114837,01:54.837,24589,53834,36414,00:24.589,00:53.834,00:36.414
Boris Fr,18,1683829268,114849,01:54.849,25389,53198,36262,00:25.389,00:53.198,00:36.262
yarimalk23,50,1683844391,114851,01:54.851,34463,47624,32764,00:34.463,00:47.624,00:32.764
Landzer,16,1683846760,114872,01:54.872,25035,50705,39132,00:25.035,00:50.705,00:39.132
Elad Levy,30,1683831582,114905,01:54.905,22385,59086,33434,00:22.385,00:59.086,00:33.434
IMRACING R16,3,1683797955,114936,01:54.936,26974,51075,36887,00:26.974,00:51.075,00:36.887
Rako,11,1683749723,114957,01:54.957,24812,53429,36716,00:24.812,00:53.429,00:36.716
